timestamp,device_id,src_ip,dst_ip,port,protocol,bytes,duration
2026-03-14T04:15:16.406008+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,178,0.07385929019093557
2026-03-14T04:15:16.368836+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1204,0.121714248217689
2026-03-14T04:15:17.462425+00:00,router_01,192.168.1.1,8.8.8.84,80,TCP,94758,9.964358813424822
2026-03-14T04:15:17.778745+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,87256,1.2605939061920035
2026-03-14T04:15:18.117265+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,135177,1.2911536024257704
2026-03-14T04:15:18.208412+00:00,printer_01,192.168.1.121,192.168.1.148,9100,TCP,68044,3.214792301567411
2026-03-14T04:15:19.750277+00:00,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,1856,0.34162014037707455
2026-03-14T04:15:19.791258+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,61174,1.9528437166144779
2026-03-14T04:15:20.131029+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,104731,1.5859364650289283
2026-03-14T04:15:20.293278+00:00,router_01,192.168.1.1,8.8.8.77,53,TCP,256287,9.544859953692926
2026-03-14T04:15:20.433285+00:00,printer_01,192.168.1.121,192.168.1.149,9100,TCP,15391,4.437503764597306
2026-03-14T04:15:20.957843+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,108687,0.15950002462094015
2026-03-14T04:15:21.735198+00:00,router_01,192.168.1.1,8.8.8.20,443,TCP,162705,3.273490148053312
2026-03-14T04:15:22.466915+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1001,0.3066216528686898
2026-03-14T04:15:22.982722+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,143453,0.8219995092874285
2026-03-14T04:15:23.981568+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,109435,0.5372888767071456
2026-03-14T04:15:24.035573+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,124921,1.8683556209528478
2026-03-14T04:15:25.990702+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,107284,1.495741308041986
2026-03-14T04:15:26.063409+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,143392,0.24841915654284014
2026-03-14T04:15:26.086684+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,83881,1.622207951749563
2026-03-14T04:15:26.205420+00:00,router_01,192.168.1.1,8.8.8.4,53,TCP,383668,1.6279952114612903
2026-03-14T04:15:28.090149+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,149443,1.785119895609443
2026-03-14T04:15:28.419007+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,584,0.2354315540543111
2026-03-14T04:15:28.416649+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,198,0.05971711981298625
2026-03-14T04:15:28.738379+00:00,router_01,192.168.1.1,8.8.8.67,443,TCP,410561,4.900526087756517
2026-03-14T04:15:29.334973+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,52826,1.0182720774272527
2026-03-14T04:15:29.533501+00:00,router_01,192.168.1.1,8.8.8.15,80,TCP,237335,1.5840487693339416
2026-03-14T04:15:30.347868+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,89280,1.2887844689225485
2026-03-14T04:15:30.438511+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,280,0.07223980657211423
2026-03-14T04:15:31.342592+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,71554,0.7959322214526572
2026-03-14T04:15:32.363167+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,84677,1.6380899381401464
2026-03-14T04:15:33.063353+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,71076,1.1153547404009132
2026-03-14T04:15:34.003168+00:00,router_01,192.168.1.1,8.8.8.95,443,TCP,374662,8.097734007698692
2026-03-14T04:15:34.548355+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1533,0.33545447581620713
2026-03-14T04:15:34.759845+00:00,router_01,192.168.1.1,8.8.8.22,443,TCP,25779,9.924023820589227
2026-03-14T04:15:34.839291+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,108974,0.32841494731230436
2026-03-14T04:15:35.074746+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,69303,1.2317184756302295
2026-03-14T04:15:36.683627+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,125739,1.2694967387164662
2026-03-14T04:15:36.854258+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,124008,1.2677980729164866
2026-03-14T04:15:38.205019+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,147901,0.43168699815104516
2026-03-14T04:15:38.233154+00:00,router_01,192.168.1.1,8.8.8.5,443,TCP,355554,8.729705320031236
2026-03-14T04:15:38.693543+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,134569,0.621632545379195
2026-03-14T04:15:39.156343+00:00,router_01,192.168.1.1,8.8.8.84,443,TCP,292547,9.798166324302489
2026-03-14T04:15:40.210770+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,60556,1.6981128414629527
2026-03-14T04:15:40.430969+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,850,0.4551513642663332
2026-03-14T04:15:40.875431+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,140830,1.9516247623286898
2026-03-14T04:15:42.365450+00:00,router_01,192.168.1.1,8.8.8.40,80,TCP,254297,5.2688129018445045
2026-03-14T04:15:42.447780+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,122,0.09366829239090887
2026-03-14T04:15:42.806722+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,98094,1.6311618857029742
2026-03-14T04:15:42.887713+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,107036,0.4150917982230409
2026-03-14T04:15:43.386628+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,116102,0.641172418753619
2026-03-14T04:15:44.321828+00:00,router_01,192.168.1.1,8.8.8.26,53,TCP,427775,7.204017481646237
2026-03-14T04:15:44.458839+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,239,0.09297933888341069
2026-03-14T04:15:44.820458+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,53208,0.8950471796930047
2026-03-14T04:15:45.405801+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,81847,1.311466006167858
2026-03-14T04:15:46.597744+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1090,0.4015794583173192
2026-03-14T04:15:47.653257+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,65025,1.6181797003665945
2026-03-14T04:15:48.968896+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,125941,0.5796082911346564
2026-03-14T04:15:49.276510+00:00,router_01,192.168.1.1,8.8.8.78,53,TCP,315997,7.346426315658139
2026-03-14T04:15:49.661738+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,109483,1.4164858191284484
2026-03-14T04:15:49.705509+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,80647,1.9191435413382285
2026-03-14T04:15:49.887884+00:00,printer_01,192.168.1.121,192.168.1.61,9100,TCP,132915,1.1470540683156538
2026-03-14T04:15:50.014576+00:00,router_01,192.168.1.1,8.8.8.81,53,TCP,278975,9.455399212324775
2026-03-14T04:15:50.987695+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,73056,1.3772637397775045
2026-03-14T04:15:51.713662+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,91761,1.4943755672319736
2026-03-14T04:15:51.777788+00:00,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,2704,0.21009283434668358
2026-03-14T04:15:52.328483+00:00,printer_01,192.168.1.121,192.168.1.123,9100,TCP,48598,3.0427776205867034
2026-03-14T04:15:52.444007+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1636,0.3928659527701084
2026-03-14T04:15:53.262161+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,89569,0.2919826717650164
2026-03-14T04:15:53.762604+00:00,router_01,192.168.1.1,8.8.8.13,80,TCP,309604,7.649911232792077
2026-03-14T04:15:54.299940+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,106658,0.5819382951300966
2026-03-14T04:15:54.676788+00:00,printer_01,192.168.1.121,192.168.1.61,9100,TCP,113536,4.452272282115881
2026-03-14T04:15:54.803586+00:00,printer_01,192.168.1.121,192.168.1.53,9100,TCP,183238,2.758754492225761
2026-03-14T04:15:55.272467+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,52826,1.8615468597395723
2026-03-14T04:15:55.783984+00:00,router_01,192.168.1.1,8.8.8.71,53,TCP,211292,6.5695720355058915
2026-03-14T04:15:56.317740+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,130109,0.8413177633922501
2026-03-14T04:15:56.462205+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,289,0.041633028711701284
2026-03-14T04:15:56.516599+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,58423,0.8859929690145393
2026-03-14T04:15:56.858685+00:00,printer_01,192.168.1.121,192.168.1.51,9100,TCP,104979,4.738709288009262
2026-03-14T04:15:57.119978+00:00,router_01,192.168.1.1,8.8.8.74,53,TCP,85742,5.6791289387651815
2026-03-14T04:15:57.181179+00:00,printer_01,192.168.1.121,192.168.1.227,9100,TCP,96460,2.61421853103803
2026-03-14T04:15:58.491937+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,154,0.051042219722419936
2026-03-14T04:15:58.545092+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,97516,1.4761321538130039
2026-03-14T04:15:58.635148+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,722,0.36912829039516537
2026-03-14T04:15:59.132998+00:00,printer_01,192.168.1.121,192.168.1.35,9100,TCP,8394,2.55195050257671
2026-03-14T04:15:59.691677+00:00,printer_01,192.168.1.121,192.168.1.175,9100,TCP,64626,1.4729261541131498
2026-03-14T04:15:59.908937+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,104515,0.2465964466367594
2026-03-14T04:16:00.594485+00:00,router_01,192.168.1.1,8.8.8.90,80,TCP,208197,1.1262029684834098
2026-03-14T04:16:00.734588+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,92699,0.8424001498011302
2026-03-14T04:16:01.634533+00:00,printer_01,192.168.1.121,192.168.1.148,9100,TCP,87461,3.3923543676587995
2026-03-14T04:16:01.916583+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,77427,0.5155534942805611
2026-03-14T04:16:01.915733+00:00,router_01,192.168.1.1,8.8.8.14,80,TCP,151999,3.0981749845126862
2026-03-14T04:16:01.906004+00:00,printer_01,192.168.1.121,192.168.1.180,9100,TCP,54399,2.676241719583988
2026-03-14T04:16:02.738019+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,124733,1.7879799178565734
2026-03-14T04:16:03.561013+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,93217,1.4747404954044736
2026-03-14T04:16:03.898896+00:00,printer_01,192.168.1.121,192.168.1.40,9100,TCP,57700,2.0639928483358627
2026-03-14T04:16:04.181674+00:00,printer_01,192.168.1.121,192.168.1.228,9100,TCP,186591,4.3691422489169485
2026-03-14T04:16:04.486339+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1783,0.4474540041249674
2026-03-14T04:16:04.936977+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,92920,0.4604136382961902
2026-03-14T04:16:05.566769+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,86678,1.5302787897751868
2026-03-14T04:16:05.659742+00:00,router_01,192.168.1.1,8.8.8.38,80,TCP,266296,8.418906467434738
2026-03-14T04:16:06.203974+00:00,printer_01,192.168.1.121,192.168.1.221,9100,TCP,188715,4.073101035300662
2026-03-14T04:16:06.775280+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,140292,1.9034858787974847
2026-03-14T04:16:06.951477+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,126840,0.5460255057987444
2026-03-14T04:16:07.979584+00:00,router_01,192.168.1.1,8.8.8.55,53,TCP,158073,8.263339816834407
2026-03-14T04:16:08.828631+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,124937,1.7753252151098546
2026-03-14T04:16:08.845140+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,58173,0.8625682534086735
2026-03-14T04:16:09.598263+00:00,router_01,192.168.1.1,8.8.8.55,53,TCP,233413,8.051974212433542
2026-03-14T04:16:10.529332+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,137,0.07263073890639817
2026-03-14T04:16:10.686770+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1861,0.3389221213120075
2026-03-14T04:16:10.849164+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,142165,1.9460886622969504
2026-03-14T04:16:11.018352+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,74834,0.854211739497087
2026-03-14T04:16:12.324579+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,130401,1.8433528094687175
2026-03-14T04:16:12.538926+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,300,0.02589101953043766
2026-03-14T04:16:13.022869+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,66131,0.41709871215803884
2026-03-14T04:16:14.355018+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,71042,1.6150991215712716
2026-03-14T04:16:14.646888+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,144898,0.4410313884812568
2026-03-14T04:16:14.870200+00:00,router_01,192.168.1.1,8.8.8.86,443,TCP,60617,8.272103872296082
2026-03-14T04:16:14.999234+00:00,router_01,192.168.1.1,8.8.8.85,80,TCP,110345,1.5481339024214344
2026-03-14T04:16:16.525142+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,654,0.3470895176147192
2026-03-14T04:16:16.657493+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,51076,0.5235778049954072
2026-03-14T04:16:17.470037+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,69149,1.4272586299368373
2026-03-14T04:16:18.506510+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,112954,1.5532876412455938
2026-03-14T04:16:19.487594+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,95803,0.1748276633243107
2026-03-14T04:16:19.690696+00:00,router_01,192.168.1.1,8.8.8.33,80,TCP,124677,1.920936942370147
2026-03-14T04:16:20.520489+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,68968,1.9789274825256278
2026-03-14T04:16:20.883846+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,50143,1.3861714806109622
2026-03-14T04:16:21.205392+00:00,router_01,192.168.1.1,8.8.8.49,80,TCP,399622,4.790737140228744
2026-03-14T04:16:22.734057+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1577,0.2956092563524775
2026-03-14T04:16:22.887194+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,73724,1.1838157019299769
2026-03-14T04:16:23.270807+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,95437,1.491481371061859
2026-03-14T04:16:23.614771+00:00,router_01,192.168.1.1,8.8.8.3,443,TCP,141426,2.610339928598702
2026-03-14T04:16:23.823526+00:00,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,1393,0.4544452013939073
2026-03-14T04:16:24.556892+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,263,0.0419721164003518
2026-03-14T04:16:25.283221+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,65069,1.4836454335352713
2026-03-14T04:16:25.504249+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,91320,0.34966508179562483
2026-03-14T04:16:26.388180+00:00,router_01,192.168.1.1,8.8.8.86,80,TCP,372302,5.514837779091946
2026-03-14T04:16:26.466742+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,72727,1.700981683355361
2026-03-14T04:16:26.564769+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,254,0.09186463978312681
2026-03-14T04:16:27.548670+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,109201,0.2860149213802954
2026-03-14T04:16:28.484268+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,125516,0.46985104394505484
2026-03-14T04:16:28.561089+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1062,0.4895515200458034
2026-03-14T04:16:29.699831+00:00,router_01,192.168.1.1,8.8.8.47,53,TCP,138053,1.8318045059466301
2026-03-14T04:16:30.153574+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,59981,0.40954151902928415
2026-03-14T04:16:32.009571+00:00,router_01,192.168.1.1,8.8.8.6,53,TCP,473327,3.1064310817254115
2026-03-14T04:16:32.159169+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,132502,0.5149648705233746
2026-03-14T04:16:32.341246+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,144661,1.971213708337317
2026-03-14T04:16:33.537757+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,79836,1.1154572857474538
2026-03-14T04:16:34.345581+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,93011,0.6434126416488866
2026-03-14T04:16:34.752808+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,753,0.49266594708496747
2026-03-14T04:16:35.542366+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,65127,0.37492309203967955
2026-03-14T04:16:35.861100+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,138551,0.7368190609763137
2026-03-14T04:16:36.441112+00:00,router_01,192.168.1.1,8.8.8.35,443,TCP,200558,5.9369028996180475
2026-03-14T04:16:37.888447+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,129534,1.161563443518006
2026-03-14T04:16:38.572573+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,225,0.0318793513602077
2026-03-14T04:16:39.037577+00:00,router_01,192.168.1.1,8.8.8.83,53,TCP,315454,0.7582968300984524
2026-03-14T04:16:39.073855+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,107820,1.1921651078097375
2026-03-14T04:16:39.713698+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,106418,0.8299293393539816
2026-03-14T04:16:39.964348+00:00,router_01,192.168.1.1,8.8.8.35,80,TCP,93411,1.0918824451302152
2026-03-14T04:16:40.586206+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,203,0.07913648974336619
2026-03-14T04:16:41.061030+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1149,0.4232321587346729
2026-03-14T04:16:41.099380+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,86002,1.1419572940301985
2026-03-14T04:16:41.717846+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,141235,0.9161315184348912
2026-03-14T04:16:41.763081+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,125742,0.803287453503882
2026-03-14T04:16:42.717358+00:00,router_01,192.168.1.1,8.8.8.42,53,TCP,407771,6.375802780540456
2026-03-14T04:16:43.766207+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,144254,0.544385097564842
2026-03-14T04:16:45.130986+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,81469,0.3715387891273816
2026-03-14T04:16:45.235863+00:00,router_01,192.168.1.1,8.8.8.42,443,TCP,382977,9.137623810521262
2026-03-14T04:16:46.424300+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,89259,0.4130683984187242
2026-03-14T04:16:46.773647+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,551,0.1324150745192637
2026-03-14T04:16:47.134173+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,76957,1.3544776416058526
2026-03-14T04:16:47.547768+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,79448,1.9101625620043179
2026-03-14T04:16:48.435622+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,98340,1.0548677145667713
2026-03-14T04:16:48.614300+00:00,router_01,192.168.1.1,8.8.8.96,443,TCP,154512,8.953889900691728
2026-03-14T04:16:49.560449+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,129525,0.9438261549153151
2026-03-14T04:16:50.256715+00:00,router_01,192.168.1.1,8.8.8.21,80,TCP,112523,3.646981016143003
2026-03-14T04:16:50.310534+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,50502,0.294056053012137
2026-03-14T04:16:51.627560+00:00,printer_01,192.168.1.121,192.168.1.245,9100,TCP,29956,1.2530956237886206
2026-03-14T04:16:51.728972+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,76368,1.5876973873997897
2026-03-14T04:16:52.317905+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,95456,0.7998186689999215
2026-03-14T04:16:52.610666+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,118656,0.26562877771557963
2026-03-14T04:16:52.602055+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,162,0.07080365309597582
2026-03-14T04:16:53.090209+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1514,0.10950898453165614
2026-03-14T04:16:53.753036+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,132152,1.403338982355145
2026-03-14T04:16:53.895937+00:00,printer_01,192.168.1.121,192.168.1.238,9100,TCP,198497,0.8694121923171538
2026-03-14T04:16:54.129996+00:00,router_01,192.168.1.1,8.8.8.34,443,TCP,238696,3.3836940640934943
2026-03-14T04:16:54.626372+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,158,0.011665913029929809
2026-03-14T04:16:54.616350+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,95265,0.27047247024465637
2026-03-14T04:16:55.428656+00:00,router_01,192.168.1.1,8.8.8.17,80,TCP,186909,3.7994248984094963
2026-03-14T04:16:55.558041+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,86088,1.450338270418408
2026-03-14T04:16:55.855204+00:00,thermostat_01,192.168.1.131,54.239.28.85,443,TCP,1694,0.23095176358832187
2026-03-14T04:16:56.422248+00:00,printer_01,192.168.1.121,192.168.1.80,9100,TCP,180050,4.976515902835198
2026-03-14T04:16:57.445493+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,106140,0.7971718019559771
2026-03-14T04:16:57.574012+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,110925,0.7531788239250905
2026-03-14T04:16:57.586399+00:00,router_01,192.168.1.1,8.8.8.11,53,TCP,99526,1.0544347632228976
2026-03-14T04:16:58.723055+00:00,printer_01,192.168.1.121,192.168.1.59,9100,TCP,79523,3.2480051188688153
2026-03-14T04:16:58.794506+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1862,0.23599985798556694
2026-03-14T04:16:59.072892+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,145665,1.2062289893497409
2026-03-14T04:16:59.448371+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,140985,0.459213472391218
2026-03-14T04:17:00.126915+00:00,router_01,192.168.1.1,8.8.8.78,80,TCP,399648,5.7352630002989935
2026-03-14T04:17:01.283105+00:00,router_01,192.168.1.1,8.8.8.97,443,TCP,42774,4.140581826679698
2026-03-14T04:17:01.783534+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,107157,1.0205408918891445
2026-03-14T04:17:02.224391+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,122848,0.4985975169721485
2026-03-14T04:17:04.228834+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,88335,0.7269228859997237
2026-03-14T04:17:04.360260+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,96575,0.23746540010615264
2026-03-14T04:17:04.969874+00:00,router_01,192.168.1.1,8.8.8.68,53,TCP,255381,6.0746926879093985
2026-03-14T04:17:05.126197+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,736,0.20866464417893327
2026-03-14T04:17:05.346067+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,65508,0.6565787086038654
2026-03-14T04:17:06.369766+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,103113,0.39186406341689106
2026-03-14T04:17:06.650218+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,196,0.08296512923352165
2026-03-14T04:17:07.351876+00:00,camera_02,192.168.1.102,192.168.1.10,443,TCP,126263,1.2852312667871222
2026-03-14T04:17:08.035304+00:00,router_01,192.168.1.1,8.8.8.94,53,TCP,165799,3.1803294473337425
2026-03-14T04:17:08.370684+00:00,printer_01,192.168.1.121,192.168.1.35,9100,TCP,177445,4.771650394858667
2026-03-14T04:17:08.667225+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,148,0.09954768284917678
2026-03-14T04:17:08.735276+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,70303,0.37349468001871244
2026-03-14T04:17:09.198901+00:00,router_01,192.168.1.1,8.8.8.66,80,TCP,289332,1.7554255104483487
2026-03-14T04:17:10.536347+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,50528,1.0436937511000857
2026-03-14T04:17:10.702258+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,75506,0.6172164383087221
2026-03-14T04:17:10.741211+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,58123,1.0756062143515335
2026-03-14T04:17:10.825954+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,1774,0.44549379857928706
2026-03-14T04:17:10.854888+00:00,printer_01,192.168.1.121,192.168.1.11,9100,TCP,183366,3.121076426341655
2026-03-14T04:17:12.540916+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,83818,1.4645026202921316
2026-03-14T04:17:12.722567+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,82874,1.133388214305876
2026-03-14T04:17:13.124635+00:00,router_01,192.168.1.1,8.8.8.15,53,TCP,52079,4.408245339234534
2026-03-14T04:17:13.244653+00:00,printer_01,192.168.1.121,192.168.1.89,9100,TCP,21533,4.337994512165584
2026-03-14T04:17:14.356642+00:00,camera_01,192.168.1.101,192.168.1.10,443,TCP,64473,1.4844458764538897
2026-03-14T04:17:15.668884+00:00,printer_01,192.168.1.121,192.168.1.70,9100,TCP,18175,4.630742535884462
2026-03-14T04:17:15.658119+00:00,router_01,192.168.1.1,8.8.8.23,80,TCP,331455,9.774557338566005
2026-03-14T04:17:16.275592+00:00,camera_01,192.168.1.101,8.8.8.8,443,TCP,72653,1.123523932023046
2026-03-14T04:17:16.361818+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,77429,0.9536190902688816
2026-03-14T04:17:16.656988+00:00,camera_01,192.168.1.101,192.168.1.5,443,TCP,126944,1.2799510454767526
2026-03-14T04:17:17.168311+00:00,gateway_01,192.168.1.254,10.0.0.1,5000,UDP,618,0.17323033644041833
2026-03-14T04:17:17.891119+00:00,printer_01,192.168.1.121,192.168.1.109,9100,TCP,88554,2.1619017380792953
2026-03-14T04:17:18.289831+00:00,camera_02,192.168.1.102,8.8.8.8,443,TCP,60066,1.2611632129222938
2026-03-14T04:17:18.678700+00:00,camera_02,192.168.1.102,192.168.1.5,443,TCP,127852,1.564107335076333
2026-03-14T04:17:19.276439+00:00,router_01,192.168.1.1,8.8.8.82,443,TCP,28694,8.213263463928712
2026-03-14T04:17:20.696948+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,263,0.0945257701740913
