timestamp,device_id,src_ip,dst_ip,port,protocol,bytes,duration,attack_type
2026-03-13T15:25:44.308938+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,2557901,9.038116240064275,exfiltration
2026-03-13T15:25:46.037064+00:00,camera_01,192.168.1.101,192.168.1.234,351,TCP,64,0.01,recon
2026-03-13T15:25:45.249081+00:00,camera_02,192.168.1.102,104.21.34.49,443,TCP,68922,0.5183635103114111,normal
2026-03-13T15:25:47.103167+00:00,camera_01,192.168.1.101,192.168.1.118,359,TCP,64,0.01,recon
2026-03-13T15:25:46.423829+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,4683613,12.19666531503691,exfiltration
2026-03-13T15:25:48.179262+00:00,camera_01,192.168.1.101,192.168.1.84,360,TCP,64,0.01,recon
2026-03-13T15:25:49.300316+00:00,camera_01,192.168.1.101,192.168.1.189,365,TCP,64,0.01,recon
2026-03-13T15:25:48.529586+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,2404034,7.307332226299544,exfiltration
2026-03-13T15:25:50.361681+00:00,camera_01,192.168.1.101,192.168.1.188,369,TCP,64,0.01,recon
2026-03-13T15:25:49.368001+00:00,camera_01,192.168.1.101,104.21.34.22,443,TCP,62314,0.88392034590662,normal
2026-03-13T15:25:51.421623+00:00,camera_01,192.168.1.101,192.168.1.62,370,TCP,64,0.01,recon
2026-03-13T15:25:50.649117+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,4647024,10.728105653550978,exfiltration
2026-03-13T15:25:51.383419+00:00,camera_02,192.168.1.102,104.21.34.39,443,TCP,92380,0.5382781316632128,normal
2026-03-13T15:25:52.479143+00:00,camera_01,192.168.1.101,192.168.1.252,373,TCP,64,0.01,recon
2026-03-13T15:25:53.549246+00:00,camera_01,192.168.1.101,192.168.1.92,391,TCP,64,0.01,recon
2026-03-13T15:25:52.766231+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,4596704,10.792919769161344,exfiltration
2026-03-13T15:25:54.616894+00:00,camera_01,192.168.1.101,192.168.1.131,392,TCP,64,0.01,recon
2026-03-13T15:25:55.695590+00:00,camera_01,192.168.1.101,192.168.1.14,397,TCP,64,0.01,recon
2026-03-13T15:25:54.877859+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,2495951,6.811409477927295,exfiltration
2026-03-13T15:25:54.994930+00:00,camera_01,192.168.1.101,104.21.34.18,443,TCP,57582,0.8830141291824966,normal
2026-03-13T15:25:56.757782+00:00,camera_01,192.168.1.101,192.168.1.133,400,TCP,64,0.01,recon
2026-03-13T15:25:57.841000+00:00,camera_01,192.168.1.101,192.168.1.222,401,TCP,64,0.01,recon
2026-03-13T15:25:57.005757+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,1849321,7.644602064267802,exfiltration
2026-03-13T15:25:57.013037+00:00,camera_02,192.168.1.102,104.21.34.29,443,TCP,82682,1.3248761566083784,normal
2026-03-13T15:25:58.908361+00:00,camera_01,192.168.1.101,192.168.1.12,408,TCP,64,0.01,recon
2026-03-13T15:25:59.994960+00:00,camera_01,192.168.1.101,192.168.1.123,409,TCP,64,0.01,recon
2026-03-13T15:25:59.114513+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,1882659,5.0760118128928955,exfiltration
2026-03-13T15:26:01.077380+00:00,camera_01,192.168.1.101,192.168.1.254,410,TCP,64,0.01,recon
2026-03-13T15:26:00.895942+00:00,camera_01,192.168.1.101,104.21.34.39,443,TCP,120525,1.1506028201211012,normal
2026-03-13T15:26:02.136979+00:00,camera_01,192.168.1.101,192.168.1.129,413,TCP,64,0.01,recon
2026-03-13T15:26:01.227359+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,2824214,8.413111458459277,exfiltration
2026-03-13T15:26:03.194062+00:00,camera_01,192.168.1.101,192.168.1.152,429,TCP,64,0.01,recon
2026-03-13T15:26:02.904903+00:00,camera_02,192.168.1.102,104.21.34.28,443,TCP,60487,0.6928376207455808,normal
2026-03-13T15:26:04.254711+00:00,camera_01,192.168.1.101,192.168.1.221,434,TCP,64,0.01,recon
2026-03-13T15:26:03.335022+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,1630044,11.145140074796883,exfiltration
2026-03-13T15:26:05.320545+00:00,camera_01,192.168.1.101,192.168.1.192,446,TCP,64,0.01,recon
2026-03-13T15:26:06.378351+00:00,camera_01,192.168.1.101,192.168.1.165,450,TCP,64,0.01,recon
2026-03-13T15:26:05.443146+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,3996006,12.082152629688974,exfiltration
2026-03-13T15:26:07.449997+00:00,camera_01,192.168.1.101,192.168.1.104,453,TCP,64,0.01,recon
2026-03-13T15:26:08.518999+00:00,camera_01,192.168.1.101,192.168.1.104,458,TCP,64,0.01,recon
2026-03-13T15:26:07.557007+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,1227965,13.236207695169362,exfiltration
2026-03-13T15:26:07.906761+00:00,camera_01,192.168.1.101,104.21.34.15,443,TCP,91254,1.254156288823043,normal
2026-03-13T15:26:09.575893+00:00,camera_01,192.168.1.101,192.168.1.67,464,TCP,64,0.01,recon
2026-03-13T15:26:10.650283+00:00,camera_01,192.168.1.101,192.168.1.238,472,TCP,64,0.01,recon
2026-03-13T15:26:09.671275+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,2587125,14.970273490041661,exfiltration
2026-03-13T15:26:09.927215+00:00,camera_02,192.168.1.102,104.21.34.28,443,TCP,64794,0.8506835346590443,normal
2026-03-13T15:26:11.710311+00:00,camera_01,192.168.1.101,192.168.1.37,476,TCP,64,0.01,recon
2026-03-13T15:26:12.775373+00:00,camera_01,192.168.1.101,192.168.1.76,482,TCP,64,0.01,recon
2026-03-13T15:26:11.793646+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,3990520,10.886366219646897,exfiltration
2026-03-13T15:26:13.845051+00:00,camera_01,192.168.1.101,192.168.1.145,489,TCP,64,0.01,recon
2026-03-13T15:26:13.895771+00:00,camera_01,192.168.1.101,104.21.34.16,443,TCP,143446,0.704508613140942,normal
2026-03-13T15:26:13.911505+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,4359159,10.268086134252526,exfiltration
2026-03-13T15:26:14.910973+00:00,camera_01,192.168.1.101,192.168.1.189,494,TCP,64,0.01,recon
2026-03-13T15:26:15.994380+00:00,camera_01,192.168.1.101,192.168.1.46,495,TCP,64,0.01,recon
2026-03-13T15:26:15.913862+00:00,camera_02,192.168.1.102,104.21.34.49,443,TCP,99099,0.2995510663509249,normal
2026-03-13T15:26:16.029056+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,3334316,5.721280836151735,exfiltration
2026-03-13T15:26:17.058328+00:00,camera_01,192.168.1.101,192.168.1.98,496,TCP,64,0.01,recon
2026-03-13T15:26:18.119617+00:00,camera_01,192.168.1.101,192.168.1.92,505,TCP,64,0.01,recon
2026-03-13T15:26:18.141759+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,3013434,11.34273286555746,exfiltration
2026-03-13T15:26:19.198798+00:00,camera_01,192.168.1.101,192.168.1.201,506,TCP,64,0.01,recon
2026-03-13T15:26:20.279996+00:00,camera_01,192.168.1.101,192.168.1.154,509,TCP,64,0.01,recon
2026-03-13T15:26:20.047368+00:00,camera_01,192.168.1.101,104.21.34.11,443,TCP,149005,0.971437089398789,normal
2026-03-13T15:26:20.275103+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,4553859,14.474417944293938,exfiltration
2026-03-13T15:26:21.344151+00:00,camera_01,192.168.1.101,192.168.1.226,514,TCP,64,0.01,recon
2026-03-13T15:26:22.401708+00:00,camera_01,192.168.1.101,192.168.1.61,524,TCP,64,0.01,recon
2026-03-13T15:26:22.056404+00:00,camera_02,192.168.1.102,104.21.34.39,443,TCP,95219,1.0028018542769912,normal
2026-03-13T15:26:22.379058+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,1123806,6.858855240275926,exfiltration
2026-03-13T15:26:23.469904+00:00,camera_01,192.168.1.101,192.168.1.158,526,TCP,64,0.01,recon
2026-03-13T15:26:24.535351+00:00,camera_01,192.168.1.101,192.168.1.89,530,TCP,64,0.01,recon
2026-03-13T15:26:24.490412+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,4598796,9.918282097823036,exfiltration
2026-03-13T15:26:25.592947+00:00,camera_01,192.168.1.101,192.168.1.166,535,TCP,64,0.01,recon
2026-03-13T15:26:26.655551+00:00,camera_01,192.168.1.101,192.168.1.87,537,TCP,64,0.01,recon
2026-03-13T15:26:26.175611+00:00,camera_01,192.168.1.101,104.21.34.13,443,TCP,93665,0.43525584811786944,normal
2026-03-13T15:26:26.622371+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,3148804,6.283085953214473,exfiltration
2026-03-13T15:26:27.718497+00:00,camera_01,192.168.1.101,192.168.1.40,542,TCP,64,0.01,recon
2026-03-13T15:26:28.783534+00:00,camera_01,192.168.1.101,192.168.1.150,544,TCP,64,0.01,recon
2026-03-13T15:26:28.186848+00:00,camera_02,192.168.1.102,104.21.34.24,443,TCP,66175,1.688048635688449,normal
2026-03-13T15:26:28.736194+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,4360610,14.185539249361316,exfiltration
2026-03-13T15:26:29.848972+00:00,camera_01,192.168.1.101,192.168.1.201,553,TCP,64,0.01,recon
2026-03-13T15:26:30.914544+00:00,camera_01,192.168.1.101,192.168.1.154,556,TCP,64,0.01,recon
2026-03-13T15:26:30.847277+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,2066587,5.276312608425409,exfiltration
2026-03-13T15:26:31.973792+00:00,camera_01,192.168.1.101,192.168.1.104,557,TCP,64,0.01,recon
2026-03-13T15:26:33.033434+00:00,camera_01,192.168.1.101,192.168.1.226,558,TCP,64,0.01,recon
2026-03-13T15:26:32.614542+00:00,camera_01,192.168.1.101,104.21.34.50,443,TCP,144177,1.6180328401736221,normal
2026-03-13T15:26:32.970967+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,2910646,13.692626361515766,exfiltration
2026-03-13T15:26:34.100363+00:00,camera_01,192.168.1.101,192.168.1.243,559,TCP,64,0.01,recon
2026-03-13T15:26:35.163404+00:00,camera_01,192.168.1.101,192.168.1.136,565,TCP,64,0.01,recon
2026-03-13T15:26:34.634032+00:00,camera_02,192.168.1.102,104.21.34.36,443,TCP,82374,1.222076456747321,normal
2026-03-13T15:26:35.091535+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,4414471,7.397562097331548,exfiltration
2026-03-13T15:26:36.227179+00:00,camera_01,192.168.1.101,192.168.1.225,573,TCP,64,0.01,recon
2026-03-13T15:26:37.290082+00:00,camera_01,192.168.1.101,192.168.1.184,578,TCP,64,0.01,recon
2026-03-13T15:26:37.203260+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,4241291,13.253275225165588,exfiltration
2026-03-13T15:26:38.364084+00:00,camera_01,192.168.1.101,192.168.1.37,581,TCP,64,0.01,recon
2026-03-13T15:26:39.431280+00:00,camera_01,192.168.1.101,192.168.1.171,582,TCP,64,0.01,recon
2026-03-13T15:26:38.794408+00:00,camera_01,192.168.1.101,104.21.34.16,443,TCP,138302,1.379464096129477,normal
2026-03-13T15:26:39.312215+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,2202805,9.841771669324544,exfiltration
2026-03-13T15:26:40.488727+00:00,camera_01,192.168.1.101,192.168.1.82,584,TCP,64,0.01,recon
2026-03-13T15:26:41.560168+00:00,camera_01,192.168.1.101,192.168.1.74,587,TCP,64,0.01,recon
2026-03-13T15:26:40.804291+00:00,camera_02,192.168.1.102,104.21.34.10,443,TCP,77179,0.33368427242178567,normal
2026-03-13T15:26:41.425915+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,4681895,7.99013637566474,exfiltration
2026-03-13T15:26:42.631035+00:00,camera_01,192.168.1.101,192.168.1.27,591,TCP,64,0.01,recon
2026-03-13T15:26:43.701197+00:00,camera_01,192.168.1.101,192.168.1.228,601,TCP,64,0.01,recon
2026-03-13T15:26:43.540458+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,3241547,8.881801848068722,exfiltration
2026-03-13T15:26:44.757803+00:00,camera_01,192.168.1.101,192.168.1.110,606,TCP,64,0.01,recon
2026-03-13T15:26:44.649858+00:00,camera_01,192.168.1.101,104.21.34.16,443,TCP,107871,0.5574593338645847,normal
2026-03-13T15:26:45.828982+00:00,camera_01,192.168.1.101,192.168.1.73,617,TCP,64,0.01,recon
2026-03-13T15:26:45.649931+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,3148703,10.097713542264525,exfiltration
2026-03-13T15:26:46.898858+00:00,camera_01,192.168.1.101,192.168.1.61,619,TCP,64,0.01,recon
2026-03-13T15:26:46.682130+00:00,camera_02,192.168.1.102,104.21.34.24,443,TCP,110919,0.47462148030761686,normal
2026-03-13T15:26:47.961048+00:00,camera_01,192.168.1.101,192.168.1.41,627,TCP,64,0.01,recon
2026-03-13T15:26:47.759471+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,2914171,11.999601958486416,exfiltration
2026-03-13T15:26:49.032533+00:00,camera_01,192.168.1.101,192.168.1.19,630,TCP,64,0.01,recon
2026-03-13T15:26:50.122412+00:00,camera_01,192.168.1.101,192.168.1.73,633,TCP,64,0.01,recon
2026-03-13T15:26:49.875430+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,2414333,14.015115921746602,exfiltration
2026-03-13T15:26:51.191284+00:00,camera_01,192.168.1.101,192.168.1.75,635,TCP,64,0.01,recon
2026-03-13T15:26:50.997502+00:00,camera_01,192.168.1.101,104.21.34.13,443,TCP,103072,0.6645599353352871,normal
2026-03-13T15:26:52.256931+00:00,camera_01,192.168.1.101,192.168.1.119,643,TCP,64,0.01,recon
2026-03-13T15:26:51.992065+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,1603233,9.667792194341509,exfiltration
2026-03-13T15:26:53.317531+00:00,camera_01,192.168.1.101,192.168.1.125,650,TCP,64,0.01,recon
2026-03-13T15:26:53.026475+00:00,camera_02,192.168.1.102,104.21.34.10,443,TCP,52610,1.2839391299726648,normal
2026-03-13T15:26:54.375014+00:00,camera_01,192.168.1.101,192.168.1.250,661,TCP,64,0.01,recon
2026-03-13T15:26:54.112971+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,1724180,10.863451346582064,exfiltration
2026-03-13T15:26:55.444245+00:00,camera_01,192.168.1.101,192.168.1.190,662,TCP,64,0.01,recon
2026-03-13T15:26:56.507214+00:00,camera_01,192.168.1.101,192.168.1.115,667,TCP,64,0.01,recon
2026-03-13T15:26:56.239828+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,4202792,12.030301948030816,exfiltration
2026-03-13T15:26:57.581732+00:00,camera_01,192.168.1.101,192.168.1.4,668,TCP,64,0.01,recon
2026-03-13T15:26:57.393439+00:00,camera_01,192.168.1.101,104.21.34.47,443,TCP,120844,1.9250292658028847,normal
2026-03-13T15:26:58.654632+00:00,camera_01,192.168.1.101,192.168.1.48,669,TCP,64,0.01,recon
2026-03-13T15:26:58.349167+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,3362821,14.462999269592334,exfiltration
2026-03-13T15:26:59.722170+00:00,camera_01,192.168.1.101,192.168.1.116,679,TCP,64,0.01,recon
2026-03-13T15:26:59.415325+00:00,camera_02,192.168.1.102,104.21.34.23,443,TCP,139838,1.7318647124606035,normal
2026-03-13T15:27:00.787949+00:00,camera_01,192.168.1.101,192.168.1.234,685,TCP,64,0.01,recon
2026-03-13T15:27:00.468083+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,3466346,8.986027714627493,exfiltration
2026-03-13T15:27:01.866248+00:00,camera_01,192.168.1.101,192.168.1.22,689,TCP,64,0.01,recon
2026-03-13T15:27:02.927939+00:00,camera_01,192.168.1.101,192.168.1.221,708,TCP,64,0.01,recon
2026-03-13T15:27:02.593324+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,1073927,9.31589792110401,exfiltration
2026-03-13T15:27:03.985443+00:00,camera_01,192.168.1.101,192.168.1.192,713,TCP,64,0.01,recon
2026-03-13T15:27:03.341239+00:00,camera_01,192.168.1.101,104.21.34.19,443,TCP,69321,1.6898397616233862,normal
2026-03-13T15:27:05.056134+00:00,camera_01,192.168.1.101,192.168.1.176,726,TCP,64,0.01,recon
2026-03-13T15:27:04.711021+00:00,camera_01,192.168.1.101,179.36.19.162,443,TCP,2153518,9.665378871587789,exfiltration
2026-03-13T15:27:06.111691+00:00,camera_01,192.168.1.101,192.168.1.5,743,TCP,64,0.01,recon
2026-03-13T15:27:05.363093+00:00,camera_02,192.168.1.102,104.21.34.47,443,TCP,56239,1.0533426309697216,normal
2026-03-13T15:27:07.175150+00:00,camera_01,192.168.1.101,192.168.1.241,748,TCP,64,0.01,recon
2026-03-13T15:27:08.258939+00:00,camera_01,192.168.1.101,192.168.1.245,751,TCP,64,0.01,recon
2026-03-13T15:27:09.322696+00:00,camera_01,192.168.1.101,192.168.1.24,760,TCP,64,0.01,recon
2026-03-13T15:27:10.407343+00:00,camera_01,192.168.1.101,192.168.1.69,761,TCP,64,0.01,recon
2026-03-13T15:27:10.369504+00:00,camera_01,192.168.1.101,104.21.34.29,443,TCP,112174,0.986624426123519,normal
2026-03-13T15:27:11.475171+00:00,camera_01,192.168.1.101,192.168.1.27,769,TCP,64,0.01,recon
2026-03-13T15:27:12.541107+00:00,camera_01,192.168.1.101,192.168.1.2,772,TCP,64,0.01,recon
2026-03-13T15:27:12.389845+00:00,camera_02,192.168.1.102,104.21.34.30,443,TCP,83063,1.4691445865241428,normal
2026-03-13T15:27:13.610327+00:00,camera_01,192.168.1.101,192.168.1.247,773,TCP,64,0.01,recon
2026-03-13T15:27:14.667927+00:00,camera_01,192.168.1.101,192.168.1.32,780,TCP,64,0.01,recon
2026-03-13T15:27:14.205289+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,158,0.05569818787462219,normal
2026-03-13T15:27:15.724030+00:00,camera_01,192.168.1.101,192.168.1.238,781,TCP,64,0.01,recon
2026-03-13T15:27:16.791186+00:00,camera_01,192.168.1.101,192.168.1.172,788,TCP,64,0.01,recon
2026-03-13T15:27:16.247815+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,134,0.010949333480229253,normal
2026-03-13T15:27:17.850691+00:00,camera_01,192.168.1.101,192.168.1.221,790,TCP,64,0.01,recon
2026-03-13T15:27:17.407529+00:00,camera_01,192.168.1.101,104.21.34.47,443,TCP,51771,0.6636494111759985,normal
2026-03-13T15:27:18.906573+00:00,camera_01,192.168.1.101,192.168.1.106,794,TCP,64,0.01,recon
2026-03-13T15:27:19.970672+00:00,camera_01,192.168.1.101,192.168.1.145,797,TCP,64,0.01,recon
2026-03-13T15:27:19.431325+00:00,camera_02,192.168.1.102,104.21.34.18,443,TCP,69583,1.1335133141855076,normal
2026-03-13T15:27:21.030332+00:00,camera_01,192.168.1.101,192.168.1.243,802,TCP,64,0.01,recon
2026-03-13T15:27:22.097344+00:00,camera_01,192.168.1.101,192.168.1.154,806,TCP,64,0.01,recon
2026-03-13T15:27:23.159725+00:00,camera_01,192.168.1.101,192.168.1.37,809,TCP,64,0.01,recon
2026-03-13T15:27:22.647687+00:00,camera_01,192.168.1.101,104.21.34.22,443,TCP,73615,0.8026200480770758,normal
2026-03-13T15:27:24.221974+00:00,camera_01,192.168.1.101,192.168.1.171,814,TCP,64,0.01,recon
2026-03-13T15:27:25.296459+00:00,camera_01,192.168.1.101,192.168.1.168,815,TCP,64,0.01,recon
2026-03-13T15:27:24.662260+00:00,camera_02,192.168.1.102,104.21.34.50,443,TCP,94516,1.478767571442555,normal
2026-03-13T15:27:26.356300+00:00,camera_01,192.168.1.101,192.168.1.17,824,TCP,64,0.01,recon
2026-03-13T15:27:27.437355+00:00,camera_01,192.168.1.101,192.168.1.18,830,TCP,64,0.01,recon
2026-03-13T15:27:28.514402+00:00,camera_01,192.168.1.101,192.168.1.227,832,TCP,64,0.01,recon
2026-03-13T15:27:28.265041+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,154,0.017317873439180807,normal
2026-03-13T15:27:29.582535+00:00,camera_01,192.168.1.101,192.168.1.233,842,TCP,64,0.01,recon
2026-03-13T15:27:28.863389+00:00,camera_01,192.168.1.101,104.21.34.41,443,TCP,79911,1.3613542326232537,normal
2026-03-13T15:27:30.648540+00:00,camera_01,192.168.1.101,192.168.1.7,853,TCP,64,0.01,recon
2026-03-13T15:27:30.278719+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,295,0.09783459747903567,normal
2026-03-13T15:27:31.710118+00:00,camera_01,192.168.1.101,192.168.1.233,857,TCP,64,0.01,recon
2026-03-13T15:27:30.887637+00:00,camera_02,192.168.1.102,104.21.34.16,443,TCP,57031,0.15567135327578907,normal
2026-03-13T15:27:32.802972+00:00,camera_01,192.168.1.101,192.168.1.65,860,TCP,64,0.01,recon
2026-03-13T15:27:33.876290+00:00,camera_01,192.168.1.101,192.168.1.164,870,TCP,64,0.01,recon
2026-03-13T15:27:34.933786+00:00,camera_01,192.168.1.101,192.168.1.162,874,TCP,64,0.01,recon
2026-03-13T15:27:34.123115+00:00,camera_01,192.168.1.101,104.21.34.26,443,TCP,62807,0.417525259301481,normal
2026-03-13T15:27:35.994153+00:00,camera_01,192.168.1.101,192.168.1.32,883,TCP,64,0.01,recon
2026-03-13T15:27:37.062278+00:00,camera_01,192.168.1.101,192.168.1.19,887,TCP,64,0.01,recon
2026-03-13T15:27:36.133715+00:00,camera_02,192.168.1.102,104.21.34.41,443,TCP,131563,0.37999937932062755,normal
2026-03-13T15:27:38.131932+00:00,camera_01,192.168.1.101,192.168.1.22,899,TCP,64,0.01,recon
2026-03-13T15:27:39.192235+00:00,camera_01,192.168.1.101,192.168.1.208,903,TCP,64,0.01,recon
2026-03-13T15:27:40.251566+00:00,camera_01,192.168.1.101,192.168.1.55,904,TCP,64,0.01,recon
2026-03-13T15:27:41.309949+00:00,camera_01,192.168.1.101,192.168.1.185,909,TCP,64,0.01,recon
2026-03-13T15:27:40.740833+00:00,camera_01,192.168.1.101,104.21.34.37,443,TCP,121922,1.6902932516889315,normal
2026-03-13T15:27:42.375270+00:00,camera_01,192.168.1.101,192.168.1.153,913,TCP,64,0.01,recon
2026-03-13T15:27:42.314449+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,104,0.08574374806395672,normal
2026-03-13T15:27:43.434541+00:00,camera_01,192.168.1.101,192.168.1.158,914,TCP,64,0.01,recon
2026-03-13T15:27:42.773634+00:00,camera_02,192.168.1.102,104.21.34.26,443,TCP,138496,0.7515230982688286,normal
2026-03-13T15:27:44.832345+00:00,camera_01,192.168.1.101,192.168.1.81,917,TCP,64,0.01,recon
2026-03-13T15:27:44.322691+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,177,0.01299616206744245,normal
2026-03-13T15:27:45.889929+00:00,camera_01,192.168.1.101,192.168.1.55,932,TCP,64,0.01,recon
2026-03-13T15:27:46.950097+00:00,camera_01,192.168.1.101,192.168.1.180,947,TCP,64,0.01,recon
2026-03-13T15:27:48.036290+00:00,camera_01,192.168.1.101,192.168.1.51,951,TCP,64,0.01,recon
2026-03-13T15:27:47.174598+00:00,camera_01,192.168.1.101,104.21.34.36,443,TCP,76301,1.0910683286919973,normal
2026-03-13T15:27:49.096886+00:00,camera_01,192.168.1.101,192.168.1.139,956,TCP,64,0.01,recon
2026-03-13T15:27:50.163289+00:00,camera_01,192.168.1.101,192.168.1.228,967,TCP,64,0.01,recon
2026-03-13T15:27:49.206295+00:00,camera_02,192.168.1.102,104.21.34.12,443,TCP,109381,1.3504694452730386,normal
2026-03-13T15:27:51.234123+00:00,camera_01,192.168.1.101,192.168.1.131,979,TCP,64,0.01,recon
2026-03-13T15:27:52.291362+00:00,camera_01,192.168.1.101,192.168.1.210,982,TCP,64,0.01,recon
2026-03-13T15:27:53.355648+00:00,camera_01,192.168.1.101,192.168.1.147,984,TCP,64,0.01,recon
2026-03-13T15:27:53.167032+00:00,camera_01,192.168.1.101,104.21.34.10,443,TCP,73443,0.9360573482632196,normal
2026-03-13T15:27:54.411973+00:00,camera_01,192.168.1.101,192.168.1.120,987,TCP,64,0.01,recon
2026-03-13T15:27:55.471385+00:00,camera_01,192.168.1.101,192.168.1.254,996,TCP,64,0.01,recon
2026-03-13T15:27:55.179993+00:00,camera_02,192.168.1.102,104.21.34.34,443,TCP,65934,1.8494810771037256,normal
2026-03-13T15:27:56.539707+00:00,camera_01,192.168.1.101,192.168.1.253,1000,TCP,64,0.01,recon
2026-03-13T15:27:56.338935+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,293,0.08373191263864166,normal
2026-03-13T15:27:57.597358+00:00,camera_01,192.168.1.101,192.168.1.100,1001,TCP,64,0.01,recon
2026-03-13T15:27:58.668536+00:00,camera_01,192.168.1.101,192.168.1.9,1002,TCP,64,0.01,recon
2026-03-13T15:27:58.292443+00:00,camera_01,192.168.1.101,104.21.34.37,443,TCP,72014,1.4166285083185197,normal
2026-03-13T15:27:58.349089+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,192,0.08516530288712616,normal
2026-03-13T15:27:59.731384+00:00,camera_01,192.168.1.101,192.168.1.74,1005,TCP,64,0.01,recon
2026-03-13T15:28:00.793757+00:00,camera_01,192.168.1.101,192.168.1.119,1009,TCP,64,0.01,recon
2026-03-13T15:28:00.326250+00:00,camera_02,192.168.1.102,104.21.34.50,443,TCP,130624,1.1531826742981945,normal
2026-03-13T15:28:01.850573+00:00,camera_01,192.168.1.101,192.168.1.208,1010,TCP,64,0.01,recon
2026-03-13T15:28:02.913005+00:00,camera_01,192.168.1.101,192.168.1.24,1012,TCP,64,0.01,recon
2026-03-13T15:28:03.983702+00:00,camera_01,192.168.1.101,192.168.1.181,1013,TCP,64,0.01,recon
2026-03-13T15:28:05.044766+00:00,camera_01,192.168.1.101,192.168.1.190,1014,TCP,64,0.01,recon
2026-03-13T15:28:06.114501+00:00,camera_01,192.168.1.101,192.168.1.53,1016,TCP,64,0.01,recon
2026-03-13T15:28:05.146668+00:00,camera_01,192.168.1.101,104.21.34.13,443,TCP,89647,0.888121332145461,normal
2026-03-13T15:28:07.154262+00:00,camera_02,192.168.1.102,104.21.34.30,443,TCP,75947,1.4950795543847464,normal
2026-03-13T15:28:10.359169+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,291,0.04847356458923452,normal
2026-03-13T15:28:10.366057+00:00,camera_01,192.168.1.101,104.21.34.16,443,TCP,52227,0.3953856595623624,normal
2026-03-13T15:28:12.385071+00:00,camera_02,192.168.1.102,104.21.34.15,443,TCP,148603,1.0685237791441997,normal
2026-03-13T15:28:12.384843+00:00,sensor_02,192.168.1.112,192.168.1.50,1883,TCP,134,0.029436394200969128,normal
2026-03-13T15:28:15.563171+00:00,camera_01,192.168.1.101,104.21.34.49,443,TCP,83654,0.374173331958069,normal
2026-03-13T15:28:17.568218+00:00,camera_02,192.168.1.102,104.21.34.19,443,TCP,133507,1.0227174260699505,normal
2026-03-13T15:28:21.279636+00:00,camera_01,192.168.1.101,104.21.34.25,443,TCP,50876,1.0223130604879889,normal
2026-03-13T15:28:23.303699+00:00,camera_02,192.168.1.102,104.21.34.42,443,TCP,142426,1.9132634201237568,normal
2026-03-13T15:28:24.412217+00:00,sensor_01,192.168.1.111,192.168.1.50,1883,TCP,295,0.03791077087128306,normal
